FIPS,County,City,Year,Estimate,Primary Point
1922395,Dubuque,Dubuque,July 01 2012,58163,POINT (-90.7066112 42.5006649)
1999990,Linn,Balance of Linn County,July 01 2017,21013,
1900190,Hardin,Ackley (pt.),July 01 2018,1469,POINT (-93.0527656 42.5518776)
1978600,Clinton,Toronto,July 01 2021,102,POINT (-90.8627574 41.9028894)
1959655,Dickinson,Orleans,July 01 2021,519,POINT (-95.0921803 43.4408207)
1985710,Carroll,Willey,April 01 2020,73,POINT (-94.8223651 41.9787458)
1928020,Floyd,Floyd,April 01 2010,335,POINT (-92.7402544 43.1282005)
1917670,Hancock,Crystal Lake,July 01 2016,239,POINT (-93.792707 43.2229779)
1934365,Franklin,Hansell,July 01 2014,92,POINT (-93.104094 42.7577502)
1956865,Adams,Nodaway,July 01 2011,113,POINT (-94.8953832 40.9365491)
1913530,Cedar,Clarence,July 01 2024,991,POINT (-91.057044 41.8858879)
1932160,Polk,Granger (pt.),April 01 2020,439,POINT (-93.8247737 41.7619744)
1910585,Adams,Carbon,July 01 2015,32,POINT (-94.8240034 41.0496609)
1944310,Mahaska,Leighton,July 01 2021,153,POINT (-92.7864171 41.3387995)
1948810,Delaware,Manchester,July 01 2011,5150,POINT (-91.4556248 42.4853639)
1968565,Henry,Rome,July 01 2022,160,POINT (-91.6818867 40.9821661)
1921675,Emmet,Dolliver,July 01 2012,66,POINT (-94.6143179 43.4638362)
1979545,Hardin,Union,July 01 2024,378,POINT (-93.0626769 42.2435351)
1999990,Fremont,Balance of Fremont County,April 01 2010,2902,
1975675,Story,Story City,July 01 2014,3447,POINT (-93.5865496 42.186602)
1903520,Cass,Atlantic,July 01 2021,6762,POINT (-95.0138852 41.3956577)
1938010,Ida,Ida Grove,July 01 2023,1997,POINT (-95.4731796 42.343883)
1999990,Pottawattamie,Balance of Pottawattamie County,July 01 2019,18012,
1948720,Mills,Malvern,April 01 2010,1142,POINT (-95.5856662 41.0075619)
1966540,Marshall,Rhodes,July 01 2013,309,POINT (-93.1836907 41.9278263)
1915240,Story,Colo,July 01 2014,870,POINT (-93.3185991 42.014482)
1948990,Calhoun,Manson,July 01 2018,1578,POINT (-94.5401543 42.5283851)
1923970,Wapello,Eddyville (pt.),July 01 2012,798,POINT (-92.6297911 41.1592059)
1957045,Page,Northboro,July 01 2011,58,POINT (-95.2936381 40.6080172)
1944985,Jefferson,Libertyville,July 01 2024,278,POINT (-92.0501957 40.9582432)
1923160,Tama,Dysart,July 01 2024,1266,POINT (-92.3090956 42.1721011)
1963345,Appanoose,Plano,July 01 2013,69,POINT (-93.0469452 40.7554226)
1954390,Appanoose,Moulton,July 01 2011,603,POINT (-92.6765242 40.6854079)
1975045,Cedar,Stanwood,July 01 2012,673,POINT (-91.1487706 41.8930402)
1922935,Dubuque,Durango,July 01 2018,19,POINT (-90.7743258 42.5610615)
1968700,Mahaska,Rose Hill,July 01 2012,166,POINT (-92.4636988 41.3203615)
1902485,Carroll,Arcadia,July 01 2023,576,POINT (-95.0431916 42.0861975)
1972075,Taylor,Sharpsburg,July 01 2018,88,POINT (-94.640482 40.802969)
1999990,Winnebago,Balance of Winnebago County,July 01 2017,2874,
1900730,Washington,Ainsworth,July 01 2019,579,POINT (-91.5545142 41.2900827)
1940170,Washington,Kalona,July 01 2018,2541,POINT (-91.7018231 41.4873802)
1919000,Scott,Davenport,July 01 2018,102085,POINT (-90.6051955 41.5557666)
1908650,Woodbury,Bronson,July 01 2024,294,POINT (-96.2113577 42.4090069)
1933240,Emmet,Gruver,July 01 2012,90,POINT (-94.703558 43.3931285)
1900505,Dallas,Adel,July 01 2016,4209,POINT (-94.0135968 41.6121709)
1904240,Guthrie,Bagley,July 01 2017,289,POINT (-94.4303047 41.8463643)
1903115,Ida,Arthur,July 01 2017,195,POINT (-95.3469405 42.3353614)
1913980,Taylor,Clearfield (pt.),July 01 2015,343,POINT (-94.4825546 40.8025441)
1953985,Appanoose,Moravia (pt.),July 01 2019,634,POINT (-92.8191273 40.8918338)
1971355,Poweshiek,Searsboro,July 01 2017,144,POINT (-92.7042765 41.5792084)
1958890,Henry,Olds,July 01 2011,232,POINT (-91.544229 41.1341655)
1944400,Plymouth,Le Mars,July 01 2016,9940,POINT (-96.1742476 42.7809352)
1939765,Polk,Johnston,April 01 2020,24064,POINT (-93.7172578 41.6856012)
1977745,Winnebago,Thompson,July 01 2021,494,POINT (-93.7746954 43.3697498)
1970185,Lee,St. Paul,July 01 2024,105,POINT (-91.5164339 40.7678281)
1921405,Grundy,Dike,July 01 2021,1300,POINT (-92.6255847 42.4641335)
1914880,Montgomery,Coburg,July 01 2011,42,POINT (-95.2655524 40.9187888)
1925365,Linn,Ely,April 01 2010,1776,POINT (-91.5850379 41.8753461)
1947505,Benton,Luzerne,July 01 2016,94,POINT (-92.1802573 41.9057019)
1903610,Sac,Auburn,July 01 2011,319,POINT (-94.8777258 42.2495688)
1985845,Iowa,Williamsburg,April 01 2020,3346,POINT (-92.0098017 41.6679743)
1956415,Hardin,New Providence,July 01 2016,227,POINT (-93.1718387 42.2811866)
1966045,Dallas,Redfield,July 01 2011,858,POINT (-94.1961117 41.5906044)
1965055,Davis,Pulaski,July 01 2019,289,POINT (-92.2737906 40.6928807)
1966000,Ringgold,Redding,July 01 2022,65,POINT (-94.3862876 40.6068297)
1900505,Dallas,Adel,April 01 2010,3682,POINT (-94.0135968 41.6121709)
1999990,Union,Balance of Union County,July 01 2019,3046,
1949935,Keokuk,Martinsburg,July 01 2013,109,POINT (-92.2519181 41.1786664)
1952500,Van Buren,Milton,April 01 2020,380,POINT (-92.1621496 40.671185)
1963210,Bremer,Plainfield,July 01 2011,434,POINT (-92.5358996 42.8445249)
1956550,Dubuque,New Vienna,July 01 2016,419,POINT (-91.1138852 42.5477204)
1999990,Ida,Balance of Ida County,July 01 2014,2155,
1901090,Franklin,Alexander,July 01 2019,161,POINT (-93.4786472 42.8044201)
1980985,Montgomery,Villisca,July 01 2011,1237,POINT (-94.9819234 40.9298265)
1945840,Harrison,Little Sioux,July 01 2017,164,POINT (-96.0274587 41.8082038)
1982380,Cherokee,Washta,July 01 2023,206,POINT (-95.7201752 42.5756045)
1966450,Humboldt,Renwick,July 01 2012,238,POINT (-93.9813336 42.8269157)
1941565,Wapello,Kirkville,July 01 2015,175,POINT (-92.503587 41.1422489)
1973650,Woodbury,Smithland,July 01 2016,228,POINT (-95.9311714 42.2289603)
1940170,Washington,Kalona,July 01 2017,2534,POINT (-91.7018231 41.4873802)
1953670,Tama,Montour,July 01 2021,201,POINT (-92.7149939 41.9802608)
1982650,Fayette,Waucoma,July 01 2023,228,POINT (-92.0341066 43.0554679)
1999990,Wayne,Balance of Wayne County,July 01 2019,2705,
1966585,Mitchell,Riceville (pt.),July 01 2019,453,POINT (-92.5541081 43.362157)
1902845,Fayette,Arlington,April 01 2010,429,POINT (-91.6710476 42.7487868)
1935130,Pocahontas,Havelock,July 01 2023,127,POINT (-94.7008548 42.8331095)
1966810,Dubuque,Rickardsville,July 01 2017,178,POINT (-90.8762169 42.5815445)
1967125,Calhoun,Rinard,July 01 2021,39,POINT (-94.4849296 42.3396126)
1967125,Calhoun,Rinard,July 01 2017,50,POINT (-94.4849296 42.3396126)
1959250,Jones,Onslow,July 01 2019,193,POINT (-91.0152515 42.1073153)
1908695,Poweshiek,Brooklyn,April 01 2010,1468,POINT (-92.4452965 41.731528)
1953355,Jasper,Monroe,July 01 2021,2004,POINT (-93.1037482 41.5189365)
1944985,Jefferson,Libertyville,July 01 2013,329,POINT (-92.0501957 40.9582432)
1977835,Keokuk,Thornburg,July 01 2011,66,POINT (-92.3327614 41.4553947)
1934725,O'Brien,Hartley,July 01 2024,1584,POINT (-95.4767498 43.1790472)
1914880,Montgomery,Coburg,July 01 2022,27,POINT (-95.2655524 40.9187888)
1999990,Kossuth,Balance of Kossuth County,July 01 2018,5462,
1904645,Webster,Barnum,April 01 2010,191,POINT (-94.365698 42.5062002)
1977790,Humboldt,Thor,July 01 2015,180,POINT (-94.0495691 42.6881159)
1981885,Linn,Walker,July 01 2022,668,POINT (-91.7808739 42.2873128)
1909730,Marion,Bussey,July 01 2011,423,POINT (-92.8842719 41.2057508)
1999990,O'Brien,Balance of O'Brien County,July 01 2015,3252,
1999990,Audubon,Balance of Audubon County,July 01 2011,2568,
1999990,Adams,Balance of Adams County,July 01 2017,1825,
1909280,Winnebago,Buffalo Center,July 01 2019,855,POINT (-93.9428112 43.3893894)
1999990,Hancock,Balance of Hancock County,July 01 2015,3592,
1935265,Sioux,Hawarden,July 01 2021,2668,POINT (-96.4831539 43.0018665)
1974910,Hamilton,Stanhope,July 01 2021,357,POINT (-93.7960023 42.2889306)
1926940,Webster,Farnhamville (pt.),April 01 2020,0,POINT (-94.407793 42.2767837)
1984090,Plymouth,Westfield,July 01 2011,132,POINT (-96.6055187 42.7561653)
1914520,Polk,Clive (pt.),July 01 2019,11630,POINT (-93.7972549 41.6144592)
1900370,Guthrie,Adair (pt.),July 01 2012,19,POINT (-94.6434132 41.5003898)
1947505,Benton,Luzerne,July 01 2023,111,POINT (-92.1802573 41.9057019)
1987015,Wright,Woolstock,July 01 2012,166,POINT (-93.8432601 42.5647758)
1949620,Clayton,Marquette,July 01 2019,838,POINT (-91.1905647 43.0446015)
1956415,Hardin,New Providence,July 01 2015,228,POINT (-93.1718387 42.2811866)
1926445,Jefferson,Fairfield,July 01 2023,9414,POINT (-91.9672596 41.0070611)
1922980,Cedar,Durant (pt.),July 01 2017,1734,POINT (-90.9119451 41.6014845)
1999990,Franklin,Balance of Franklin County,July 01 2024,3320,
1952095,Dickinson,Milford,July 01 2014,2960,POINT (-95.1286238 43.338269)
1911485,Winneshiek,Castalia,July 01 2019,158,POINT (-91.6769622 43.1128048)
1946830,Monroe,Lovilia,July 01 2018,509,POINT (-92.9081459 41.1349356)
1930000,Benton,Garrison,July 01 2015,365,POINT (-92.1431601 42.1440125)
1938460,Chickasaw,Ionia,July 01 2015,282,POINT (-92.4584186 43.0360537)
1945840,Harrison,Little Sioux,April 01 2010,170,POINT (-96.0274587 41.8082038)
1911080,Carroll,Carroll,July 01 2011,10124,POINT (-94.8646894 42.0697353)
1999990,Carroll,Balance of Carroll County,April 01 2020,4255,
1965955,Jasper,Reasnor,July 01 2018,155,POINT (-93.0229143 41.5788538)
1903835,Buchanan,Aurora,July 01 2015,170,POINT (-91.7294524 42.6201079)
1958575,Sac,Odebolt,July 01 2016,957,POINT (-95.2542336 42.3117964)
1941565,Wapello,Kirkville,July 01 2019,175,POINT (-92.503587 41.1422489)
1999990,Jackson,Balance of Jackson County,July 01 2024,7948,
1937425,Hardin,Hubbard,July 01 2014,830,POINT (-93.3013025 42.3061102)
1978825,Pottawattamie,Treynor,April 01 2010,919,POINT (-95.6063422 41.2321933)
1903610,Sac,Auburn,April 01 2010,322,POINT (-94.8777258 42.2495688)
1947370,Humboldt,Lu Verne (pt.),July 01 2021,27,POINT (-94.0836262 42.9092283)
1976665,Marion,Swan,July 01 2022,77,POINT (-93.3095681 41.4674984)
1901045,Hardin,Alden,July 01 2011,777,POINT (-93.380649 42.5105935)
1952275,Wayne,Millerton,July 01 2016,45,POINT (-93.3057058 40.8493458)
1904780,Chickasaw,Bassett,July 01 2017,65,POINT (-92.5157252 43.0620062)
1976890,Johnson,Swisher,July 01 2024,909,POINT (-91.6938947 41.8441956)
1983910,Warren,West Des Moines (pt.),July 01 2013,26,POINT (-93.7802969 41.5527354)
1935220,Marshall,Haverhill,July 01 2019,167,POINT (-92.9607403 41.9441206)
1958080,Pottawattamie,Oakland,July 01 2021,1511,POINT (-95.3967245 41.3077729)
1980130,Crawford,Vail,July 01 2014,431,POINT (-95.2003198 42.0598224)
1940395,Story,Kelley,July 01 2022,310,POINT (-93.6654994 41.9508068)
1943590,Franklin,Latimer,July 01 2016,482,POINT (-93.3655999 42.762884)
1983280,Washington,Wellman,July 01 2023,1519,POINT (-91.8353706 41.469264)
1982065,Pottawattamie,Walnut,April 01 2020,747,POINT (-95.2204992 41.4884727)
1969510,Jackson,Sabula,July 01 2012,580,POINT (-90.1757883 42.0666587)
1999990,Monroe,Balance of Monroe County,July 01 2024,3226,
1919090,Decatur,Davis City,April 01 2010,204,POINT (-93.8126017 40.6401518)
1983055,Keokuk,Webster,July 01 2015,70,POINT (-92.1715154 41.4378773)
1976260,Fayette,Sumner (pt.),July 01 2012,20,POINT (-92.0974233 42.8494642)
1902125,Jackson,Andrew,July 01 2013,418,POINT (-90.5919309 42.153216)
1983370,Clinton,Welton,April 01 2020,121,POINT (-90.5960951 41.9076799)
1904195,Webster,Badger,July 01 2012,553,POINT (-94.1445463 42.6141459)
1956505,Jasper,Newton,July 01 2015,15111,POINT (-93.0404672 41.6965281)
1969915,Madison,St. Charles,July 01 2023,642,POINT (-93.8074923 41.2880818)
1917985,Palo Alto,Cylinder,July 01 2012,87,POINT (-94.5511492 43.089664)
1973290,Sioux,Sioux Center,July 01 2013,7320,POINT (-96.1707089 43.0746484)
1903655,Audubon,Audubon,July 01 2014,2020,POINT (-94.9285729 41.7183297)
1943410,Lyon,Larchwood,July 01 2012,861,POINT (-96.4368372 43.4544239)
1901135,Kossuth,Algona,July 01 2017,5459,POINT (-94.2301199 43.0743166)
1956325,Henry,New London,July 01 2017,1856,POINT (-91.4011156 40.9231717)
1961050,Pocahontas,Palmer,July 01 2011,163,POINT (-94.5984729 42.6298621)
1961275,Shelby,Panama,July 01 2023,234,POINT (-95.4754762 41.7263507)
1967215,Greene,Rippey,July 01 2023,215,POINT (-94.2007998 41.9342117)
1908650,Woodbury,Bronson,July 01 2017,318,POINT (-96.2113577 42.4090069)
1983910,Madison,West Des Moines (pt.),July 01 2023,1,POINT (-93.7802969 41.5527354)
1957360,Johnson,North Liberty,July 01 2014,16960,POINT (-91.610653 41.7439981)
1922890,Crawford,Dunlap (pt.),July 01 2021,0,POINT (-95.6005625 41.8526254)
1940935,Van Buren,Keosauqua,July 01 2016,932,POINT (-91.9605345 40.7346892)
1901495,Buena Vista,Alta,April 01 2020,2087,POINT (-95.3045104 42.6716795)
1944490,Adams,Lenox (pt.),April 01 2010,0,POINT (-94.5583357 40.8830419)
1943005,Buchanan,Lamont,July 01 2014,462,POINT (-91.6404271 42.5985649)
1999990,Sac,Balance of Sac County,July 01 2015,3037,
1943815,Chickasaw,Lawler,July 01 2015,429,POINT (-92.153525 43.0717656)
1939405,Bremer,Janesville (pt.),July 01 2023,936,POINT (-92.4629269 42.6458874)
1952950,Polk,Mitchellville (pt.),July 01 2011,2213,POINT (-93.3629093 41.6678771)
1967125,Calhoun,Rinard,April 01 2020,38,POINT (-94.4849296 42.3396126)
1929280,Muscatine,Fruitland,July 01 2023,932,POINT (-91.1287744 41.347424)
1984450,Dickinson,West Okoboji,July 01 2012,299,POINT (-95.163113 43.348994)
1983685,Des Moines,West Burlington,July 01 2022,3161,POINT (-91.1763695 40.8218381)
1958530,Osceola,Ocheyedan,July 01 2014,475,POINT (-95.5365264 43.4181152)
1923115,Dubuque,Dyersville (pt.),April 01 2010,3879,POINT (-91.1174613 42.4817273)
1999990,Washington,Balance of Washington County,July 01 2022,8431,
1975630,Buena Vista,Storm Lake,April 01 2010,10600,POINT (-95.1970008 42.6431467)
1934680,Warren,Hartford,July 01 2017,770,POINT (-93.4052141 41.4577051)
1975675,Story,Story City,July 01 2012,3424,POINT (-93.5865496 42.186602)
1922890,Harrison,Dunlap (pt.),July 01 2012,1015,POINT (-95.6005625 41.8526254)
1999990,Mahaska,Balance of Mahaska County,July 01 2011,7091,
1963615,Jefferson,Pleasant Plain,July 01 2019,98,POINT (-91.8596295 41.1472162)
1961320,Guthrie,Panora,July 01 2023,1083,POINT (-94.3637004 41.6910202)
1940440,Jasper,Kellogg,July 01 2013,596,POINT (-92.9070787 41.7180274)
1915465,Floyd,Colwell,July 01 2023,53,POINT (-92.5910417 43.1577091)
1929955,Hancock,Garner,July 01 2018,3036,POINT (-93.6032978 43.0995359)
1954390,Appanoose,Moulton,July 01 2021,607,POINT (-92.6765242 40.6854079)
1943005,Buchanan,Lamont,July 01 2013,458,POINT (-91.6404271 42.5985649)
1942690,Sac,Lake View,July 01 2022,1120,POINT (-95.0407782 42.3046918)
1940845,Lee,Keokuk,July 01 2024,9462,POINT (-91.403029 40.4095595)
1922890,Crawford,Dunlap (pt.),July 01 2024,0,POINT (-95.6005625 41.8526254)
1919630,Delaware,Delaware,July 01 2018,151,POINT (-91.339042 42.4712845)
1922305,Franklin,Dows (pt.),April 01 2010,78,POINT (-93.5012304 42.6592854)
1947055,Clayton,Luana,July 01 2013,267,POINT (-91.4557178 43.0594516)
1987240,Jones,Wyoming,April 01 2010,515,POINT (-91.0051028 42.0597168)
1929280,Muscatine,Fruitland,July 01 2019,982,POINT (-91.1287744 41.347424)
1923790,Madison,East Peru,April 01 2010,125,POINT (-93.9295169 41.2270332)
1966585,Mitchell,Riceville (pt.),July 01 2023,485,POINT (-92.5541081 43.362157)
1944985,Jefferson,Libertyville,July 01 2016,340,POINT (-92.0501957 40.9582432)
1953175,Harrison,Mondamin,July 01 2017,379,POINT (-96.0214962 41.7100398)
1999990,O'Brien,Balance of O'Brien County,July 01 2019,3178,
1901630,Polk,Altoona,July 01 2024,22598,POINT (-93.4768466 41.6468624)
1976620,Cerro Gordo,Swaledale,July 01 2014,161,POINT (-93.3154698 42.9765243)
1952905,Mitchell,Mitchell,July 01 2013,135,POINT (-92.8708732 43.320421)
1983775,Washington,West Chester,July 01 2014,147,POINT (-91.8169476 41.3400387)
1914025,Cerro Gordo,Clear Lake,April 01 2010,7777,POINT (-93.3739922 43.1346536)
1944535,Decatur,Leon,April 01 2010,1977,POINT (-93.7545236 40.7407471)
1913125,Howard,Chester,July 01 2014,122,POINT (-92.3639508 43.4918437)
1922890,Harrison,Dunlap (pt.),July 01 2016,966,POINT (-95.6005625 41.8526254)
1956145,Butler,New Hartford,July 01 2016,500,POINT (-92.623215 42.5665734)
1910225,Story,Cambridge,July 01 2024,844,POINT (-93.5359151 41.9000672)
1911305,Dubuque,Cascade (pt.),July 01 2015,1848,POINT (-91.0045814 42.3019211)
1901090,Franklin,Alexander,July 01 2021,165,POINT (-93.4786472 42.8044201)
1943680,Marshall,Laurel,April 01 2010,239,POINT (-92.922164 41.884062)
1913530,Cedar,Clarence,July 01 2021,1032,POINT (-91.057044 41.8858879)
1953760,Lee,Montrose,July 01 2022,730,POINT (-91.4165412 40.526117)
1984540,Shelby,Westphalia,July 01 2013,124,POINT (-95.3936653 41.7192516)
1956550,Dubuque,New Vienna,July 01 2024,384,POINT (-91.1138852 42.5477204)
1945255,Tama,Lincoln,July 01 2019,148,POINT (-92.6913872 42.2634642)
1976440,Dickinson,Superior,July 01 2023,127,POINT (-94.946743 43.433689)
1926310,Appanoose,Exline,July 01 2018,152,POINT (-92.8431396 40.649046)
1931035,Tama,Gladbrook,July 01 2022,787,POINT (-92.7150959 42.1860667)
1962355,Dallas,Perry,July 01 2012,8014,POINT (-94.09406 41.8379964)
1999990,Carroll,Balance of Carroll County,July 01 2018,4297,
1922755,Webster,Duncombe,July 01 2021,376,POINT (-93.9962117 42.4694866)
1982425,Black Hawk,Waterloo,July 01 2019,67328,POINT (-92.3521758 42.4919737)
1938010,Ida,Ida Grove,July 01 2018,2049,POINT (-95.4731796 42.343883)
1999990,Kossuth,Balance of Kossuth County,July 01 2016,5522,
1947730,Sac,Lytton (pt.),July 01 2023,238,POINT (-94.8604989 42.4233029)
1959520,Mitchell,Orchard,July 01 2014,70,POINT (-92.7753132 43.2273862)
1910765,Warren,Carlisle (pt.),July 01 2022,4221,POINT (-93.4877345 41.511846)
1932610,Delaware,Greeley,April 01 2010,256,POINT (-91.341545 42.5850578)
1917760,Cass,Cumberland,July 01 2018,245,POINT (-94.8706703 41.273088)
1999990,Henry,Balance of Henry County,April 01 2020,6319,
1962625,Clay,Peterson,July 01 2022,321,POINT (-95.3430601 42.9176513)
1953490,Poweshiek,Montezuma,July 01 2013,1425,POINT (-92.5273821 41.5833762)
1944670,Lyon,Lester,July 01 2018,305,POINT (-96.3314371 43.4402995)
1903295,Osceola,Ashton,July 01 2021,446,POINT (-95.7924931 43.308844)
1969195,Floyd,Rudd,April 01 2020,358,POINT (-92.9045921 43.1275228)
1907390,Polk,Bondurant,April 01 2020,7365,POINT (-93.4546681 41.6985333)
1948585,Palo Alto,Mallard,July 01 2017,264,POINT (-94.6831596 42.9393896)
1910765,Polk,Carlisle (pt.),July 01 2021,66,POINT (-93.4877345 41.511846)
1961815,Greene,Paton,July 01 2021,219,POINT (-94.2550567 42.1642219)
1924870,Black Hawk,Elk Run Heights,April 01 2010,1117,POINT (-92.2500729 42.4661346)
1901135,Kossuth,Algona,July 01 2024,5341,POINT (-94.2301199 43.0743166)
1950205,Delaware,Masonville,July 01 2021,99,POINT (-91.5915017 42.4798479)
1912270,Linn,Center Point,July 01 2021,2566,POINT (-91.7794373 42.1843009)
1999990,Clarke,Balance of Clarke County,July 01 2017,3355,
1956145,Butler,New Hartford,July 01 2021,568,POINT (-92.623215 42.5665734)
1959970,Winneshiek,Ossian,July 01 2013,826,POINT (-91.7648546 43.1467277)
1907030,Davis,Bloomfield,July 01 2017,2689,POINT (-92.4173637 40.7487671)
1941520,Shelby,Kirkman,July 01 2017,62,POINT (-95.2672884 41.7280558)
1905140,Grundy,Beaman,July 01 2011,194,POINT (-92.822187 42.2202167)
1922350,Davis,Drakesville,April 01 2010,184,POINT (-92.481392 40.7984046)
1960690,Jones,Oxford Junction,April 01 2010,496,POINT (-90.954121 41.9837298)
1942015,Marion,Knoxville,July 01 2013,7177,POINT (-93.1023566 41.3188166)
1985845,Iowa,Williamsburg,July 01 2018,3149,POINT (-92.0098017 41.6679743)
1999990,Plymouth,Balance of Plymouth County,July 01 2016,8419,
1964470,Jasper,Prairie City,July 01 2011,1670,POINT (-93.2391586 41.5952729)
1940260,Hancock,Kanawha,July 01 2017,608,POINT (-93.7932443 42.9341778)
1902350,Woodbury,Anthon,July 01 2015,567,POINT (-95.8656328 42.3881341)
1923970,Monroe,Eddyville (pt.),July 01 2022,0,POINT (-92.6297911 41.1592059)
1946605,Clinton,Lost Nation,July 01 2016,420,POINT (-90.8167168 41.9665989)
1909730,Marion,Bussey,July 01 2023,375,POINT (-92.8842719 41.2057508)
1969960,Jackson,St. Donatus,July 01 2023,122,POINT (-90.5420029 42.3622991)
1925005,Ringgold,Ellston,July 01 2011,40,POINT (-94.1087541 40.8404932)
1944355,Winnebago,Leland,April 01 2010,289,POINT (-93.6350977 43.3318155)
1972975,Osceola,Sibley,July 01 2016,2635,POINT (-95.7437957 43.401265)
1906850,Wapello,Blakesburg,July 01 2023,271,POINT (-92.6348019 40.9619732)
1959520,Mitchell,Orchard,April 01 2010,71,POINT (-92.7753132 43.2273862)
1930630,Story,Gilbert,July 01 2024,1397,POINT (-93.6462341 42.1072488)
1947955,Pottawattamie,Macedonia,July 01 2014,241,POINT (-95.426772 41.1919281)
