company,date,sum_sale_dollars,avg_sale_dollars,bottles_sold,num_transactions,num_stores
7STAR LIQUOR & TOBACCO OUTLET,2023-12,19171.52,169.65946902654866,1642,113,1
7STAR LIQUOR & TOBACCO OUTLET,2024-01,21634.48,178.79735537190084,1922,121,1
7STAR LIQUOR & TOBACCO OUTLET,2024-02,11756.369999999999,161.04616438356163,1045,73,1
7STAR LIQUOR & TOBACCO OUTLET,2024-03,12821.37,154.4743373493976,1261,83,1
7STAR LIQUOR & TOBACCO OUTLET,2024-04,16673.13,161.87504854368933,1709,103,1
7STAR LIQUOR & TOBACCO OUTLET,2024-05,19089.69,205.26548387096773,1528,93,1
7STAR LIQUOR & TOBACCO OUTLET,2024-06,14163.35,164.69011627906977,1343,86,1
7STAR LIQUOR & TOBACCO OUTLET,2024-07,20340.88,180.0077876106195,1599,113,1
7STAR LIQUOR & TOBACCO OUTLET,2024-08,10898.92,141.5444155844156,1155,77,1
7STAR LIQUOR & TOBACCO OUTLET,2024-09,14508.84,196.06540540540541,1097,74,1
7STAR LIQUOR & TOBACCO OUTLET,2024-10,15021.2,166.90222222222224,1353,90,1
7STAR LIQUOR & TOBACCO OUTLET,2024-11,16963.54,204.38000000000002,1142,83,1
7STAR LIQUOR & TOBACCO OUTLET,2024-12,13969.54,136.95627450980393,1306,102,1
7STAR LIQUOR & TOBACCO OUTLET,2025-01,10314.43,151.68279411764706,1007,68,1
7STAR LIQUOR & TOBACCO OUTLET,2025-02,12410.960000000001,155.137,959,80,1
7STAR LIQUOR & TOBACCO OUTLET,2025-03,12143.1,161.90800000000002,1051,75,1
7STAR LIQUOR & TOBACCO OUTLET,2025-04,14215.94,124.70122807017545,1605,114,1
7STAR LIQUOR & TOBACCO OUTLET,2025-05,15007.39,156.32697916666666,1444,96,1
7STAR LIQUOR & TOBACCO OUTLET,2025-06,17150.28,111.36545454545454,1685,154,1
7STAR LIQUOR & TOBACCO OUTLET,2025-07,11868.0,124.92631578947369,1196,95,1
7STAR LIQUOR & TOBACCO OUTLET,2025-08,8785.58,117.14106666666666,996,75,1
7STAR LIQUOR & TOBACCO OUTLET,2025-09,12913.31,93.57471014492754,1220,138,1
8 SECONDS,2022-07,14125.62,181.0976923076923,894,78,1
8 SECONDS,2022-08,9541.85,117.80061728395061,575,81,1
8 SECONDS,2022-09,9130.29,147.2627419354839,476,62,1
8 SECONDS,2022-10,5377.06,103.405,346,52,1
8 SECONDS,2022-11,6435.55,117.01,369,55,1
8 SECONDS,2022-12,11913.61,138.53034883720932,671,86,1
8 SECONDS,2023-01,3920.67,112.01914285714285,247,35,1
8 SECONDS,2023-02,3816.84,127.22800000000001,213,30,1
8 SECONDS,2023-03,5708.74,132.7613953488372,337,43,1
8 SECONDS,2023-04,5304.2699999999995,117.87266666666666,355,45,1
8 SECONDS,2023-05,12002.21,179.13746268656715,659,67,1
8 SECONDS,2023-06,4785.39,113.93785714285715,292,42,1
8 SECONDS,2023-07,5948.16,114.3876923076923,366,52,1
8 SECONDS,2023-08,3004.92,130.64869565217393,170,23,1
8 SECONDS,2023-09,4844.37,138.41057142857142,297,35,1
8 SECONDS,2023-10,9461.94,133.2667605633803,607,71,1
8 SECONDS,2023-11,8077.43,134.62383333333335,472,60,1
8 SECONDS,2023-12,12984.81,132.4980612244898,763,98,1
8 SECONDS,2024-01,6718.98,117.87684210526315,410,57,1
8 SECONDS,2024-02,10530.32,114.46,603,92,1
8 SECONDS,2024-03,13817.8,126.76880733944954,775,109,1
8 SECONDS,2024-04,6402.53,112.32508771929824,367,57,1
8 SECONDS,2024-05,6102.47,101.70783333333334,384,60,1
8 SECONDS,2024-06,6253.5,97.7109375,379,64,1
8 SECONDS,2024-07,7346.57,95.41,435,77,1
8 SECONDS,2024-08,7589.72,83.40351648351648,446,91,1
8 SECONDS,2024-09,6241.06,94.56151515151515,350,66,1
8 SECONDS,2024-10,7372.92,98.3056,442,75,1
8 SECONDS,2024-11,10393.61,88.83427350427351,577,117,1
8 SECONDS,2024-12,7763.04,93.53060240963855,459,83,1
8 SECONDS,2025-01,9088.69,84.15453703703704,498,108,1
8 SECONDS,2025-02,6959.41,99.42014285714285,393,70,1
8 SECONDS,2025-03,6302.36,85.16702702702702,332,74,1
8 SECONDS,2025-04,5722.33,77.32878378378378,333,74,1
8 SECONDS,2025-05,7030.37,72.4780412371134,390,97,1
8 SECONDS,2025-06,5274.11,63.54349397590361,331,83,1
8 SECONDS,2025-07,6455.65,74.20287356321839,373,87,1
8 SECONDS,2025-08,5792.57,69.78999999999999,344,83,1
8 SECONDS,2025-09,5029.97,79.84079365079366,301,63,1
821 SQ LIQUOR,2022-07,106775.87,70.75935719019218,7529,1509,1
821 SQ LIQUOR,2022-08,24530.57,92.22018796992481,2220,266,1
821 SQ LIQUOR,2022-09,68576.37,139.95177551020407,4520,490,1
821 SQ LIQUOR,2022-10,65275.51,153.22889671361503,5618,426,1
821 SQ LIQUOR,2022-11,69522.85,163.1991784037559,5900,426,1
821 SQ LIQUOR,2022-12,83484.04,164.9882213438735,7353,506,1
821 SQ LIQUOR,2023-01,72064.61,178.82037220843674,6200,403,1
821 SQ LIQUOR,2023-02,47288.72,171.3359420289855,4699,276,1
821 SQ LIQUOR,2023-03,67306.46,171.2632569974555,6910,393,1
821 SQ LIQUOR,2023-04,61304.75,188.05138036809817,5991,326,1
821 SQ LIQUOR,2023-05,67567.52,165.60666666666668,5655,408,1
821 SQ LIQUOR,2023-06,87814.83,175.981623246493,8408,499,1
821 SQ LIQUOR,2023-07,54521.659999999996,168.79770897832816,4468,323,1
821 SQ LIQUOR,2023-08,58577.13,168.81017291066283,5879,347,1
821 SQ LIQUOR,2023-09,89551.24,176.62966469428008,7968,507,1
821 SQ LIQUOR,2023-10,70780.06,191.29745945945945,4875,370,1
821 SQ LIQUOR,2023-11,78215.33,181.05400462962965,6584,432,1
821 SQ LIQUOR,2023-12,89979.96,188.24259414225943,7819,478,1
821 SQ LIQUOR,2024-01,62377.27,176.70614730878185,5300,353,1
821 SQ LIQUOR,2024-02,65443.37,174.51565333333335,5845,375,1
821 SQ LIQUOR,2024-03,73003.14,181.59985074626866,6831,402,1
821 SQ LIQUOR,2024-04,71663.57,180.96861111111113,6669,396,1
821 SQ LIQUOR,2024-05,92398.07,211.92217889908258,7137,436,1
821 SQ LIQUOR,2024-06,89225.86,205.11691954022987,6658,435,1
821 SQ LIQUOR,2024-07,66277.56999999999,193.22906705539356,5384,343,1
821 SQ LIQUOR,2024-08,72836.53,173.42030952380952,7112,420,1
821 SQ LIQUOR,2024-09,68468.35,178.3029947916667,5505,384,1
821 SQ LIQUOR,2024-10,70758.47,169.27863636363637,5776,418,1
821 SQ LIQUOR,2024-11,82033.88,208.20781725888327,5946,394,1
821 SQ LIQUOR,2024-12,104724.77,192.15554128440368,8037,545,1
821 SQ LIQUOR,2025-01,64500.99,164.12465648854962,6298,393,1
821 SQ LIQUOR,2025-02,54020.42,162.71210843373493,5378,332,1
821 SQ LIQUOR,2025-03,62117.05,152.99766009852218,6067,406,1
821 SQ LIQUOR,2025-04,83097.4,174.2083857442348,7245,477,1
821 SQ LIQUOR,2025-05,86251.36,160.31851301115242,8032,538,1
821 SQ LIQUOR,2025-06,81271.19,187.69327944572748,6534,433,1
821 SQ LIQUOR,2025-07,52962.14,148.77005617977528,5147,356,1
821 SQ LIQUOR,2025-08,84490.92,163.42537717601547,7102,517,1
821 SQ LIQUOR,2025-09,60680.72,168.55755555555555,5575,360,1
A & Z LIQUOR,2023-12,9815.289999999999,185.1941509433962,310,53,1
A & Z LIQUOR,2024-01,7860.87,218.3575,425,36,1
A & Z LIQUOR,2024-02,5729.19,179.0371875,263,32,1
A & Z LIQUOR,2024-03,5057.3,240.82380952380953,182,21,1
A & Z LIQUOR,2024-04,6263.75,189.81060606060606,294,33,1
A & Z LIQUOR,2024-05,5689.36,196.1848275862069,236,29,1
A & Z LIQUOR,2024-06,8682.26,184.72893617021276,381,47,1
A & Z LIQUOR,2024-07,8254.99,171.97895833333334,409,48,1
A & Z LIQUOR,2024-08,4509.07,150.30233333333334,180,30,1
A & Z LIQUOR,2024-09,4571.93,163.2832142857143,232,28,1
A & Z LIQUOR,2024-10,5336.8099999999995,136.84128205128204,241,39,1
A & Z LIQUOR,2024-11,5001.08,96.17461538461538,243,52,1
A & Z LIQUOR,2024-12,9202.31,124.35554054054053,477,74,1
A & Z LIQUOR,2025-01,9307.49,129.27069444444444,494,72,1
A & Z LIQUOR,2025-02,4183.91,144.27275862068964,187,29,1
A & Z LIQUOR,2025-03,10730.74,173.0764516129032,590,62,1
A & Z LIQUOR,2025-04,11363.45,147.57727272727274,595,77,1
A & Z LIQUOR,2025-05,10699.07,135.4312658227848,628,79,1
A & Z LIQUOR,2025-06,15215.43,143.54179245283018,843,106,1
A & Z LIQUOR,2025-07,11782.73,165.95394366197183,625,71,1
A & Z LIQUOR,2025-08,8391.17,139.85283333333334,571,60,1
A & Z LIQUOR,2025-09,8909.52,127.27885714285715,475,70,1
A A AND M INC,2022-01,10755.96,134.4495,768,80,1
A A AND M INC,2022-02,7934.0599999999995,134.47559322033896,544,59,1
A A AND M INC,2022-03,3275.49,102.3590625,287,32,1
A A AND M INC,2022-04,16571.16,160.88504854368932,1115,103,1
A TO Z LIQUOR,2022-01,9790.95,55.94828571428572,960,175,1
A TO Z LIQUOR,2022-02,6151.37,51.69218487394958,557,119,1
A TO Z LIQUOR,2022-03,10273.44,58.042033898305085,942,177,1
A TO Z LIQUOR,2022-04,11519.0,66.58381502890174,1060,173,1
A TO Z LIQUOR,2022-05,10098.29,124.67024691358026,976,81,1
A TO Z LIQUOR,2022-06,11377.59,58.64737113402062,979,194,1
A TO Z LIQUOR,2022-07,8387.39,60.778188405797096,864,138,1
A TO Z LIQUOR,2022-08,9099.21,57.95675159235668,821,157,1
A TO Z LIQUOR,2022-09,9456.73,58.737453416149066,889,161,1
A TO Z LIQUOR,2022-10,6193.25,60.71813725490196,590,102,1
A&S FOOD AND GAS,2022-01,6604.32,157.24571428571429,1208,42,1
A&S FOOD AND GAS,2022-02,7234.7,172.2547619047619,1120,42,1
A&S FOOD AND GAS,2022-03,5569.56,150.52864864864867,930,37,1
A&S FOOD AND GAS,2022-04,7055.28,146.98499999999999,1219,48,1
A&S FOOD AND GAS,2022-05,10961.93,166.0898484848485,1608,66,1
A&S FOOD AND GAS,2022-06,6285.3,153.3,1094,41,1
A&S FOOD AND GAS,2022-07,9193.61,180.26686274509805,1108,51,1
A&S FOOD AND GAS,2022-08,9228.0,144.1875,1504,64,1
A&S FOOD AND GAS,2022-09,5675.68,141.892,956,40,1
A&S FOOD AND GAS,2022-10,7947.2,141.9142857142857,1363,56,1
A&S FOOD AND GAS,2022-11,8621.71,148.6501724137931,1233,58,1
A&S FOOD AND GAS,2022-12,5957.82,148.94549999999998,1209,40,1
A&S FOOD AND GAS,2023-01,8278.77,137.9795,1442,60,1
A&S FOOD AND GAS,2023-02,7764.0,143.77777777777777,1422,54,1
A&S FOOD AND GAS,2023-03,8629.87,148.79086206896554,1438,58,1
A&S FOOD AND GAS,2023-04,6995.4800000000005,131.99018867924528,1409,53,1
A&S FOOD AND GAS,2023-05,10422.36,137.13631578947368,1827,76,1
A&S FOOD AND GAS,2023-06,7997.16,142.80642857142857,1212,56,1
A&S FOOD AND GAS,2023-07,11475.9,135.0105882352941,2010,85,1
A&S FOOD AND GAS,2023-08,7643.6900000000005,138.97618181818183,1294,55,1
A&S FOOD AND GAS,2023-09,9571.8,140.76176470588234,1604,68,1
A&S FOOD AND GAS,2023-10,8179.04,138.6277966101695,1439,59,1
A&S FOOD AND GAS,2023-11,6521.72,130.4344,1236,50,1
A&S FOOD AND GAS,2023-12,7822.32,134.86758620689653,1387,58,1
A&S FOOD AND GAS,2024-01,9482.52,133.55661971830986,1772,71,1
A&S FOOD AND GAS,2024-02,6285.66,136.64478260869564,1273,46,1
A&S FOOD AND GAS,2024-03,7212.91,138.7098076923077,1328,52,1
A&S FOOD AND GAS,2024-04,9322.98,139.1489552238806,1796,67,1
A&S FOOD AND GAS,2024-05,8221.34,144.2340350877193,1397,57,1
A&S FOOD AND GAS,2024-06,6763.46,132.61686274509805,1333,51,1
A&S FOOD AND GAS,2024-07,8705.12,124.35885714285716,1804,70,1
A&S FOOD AND GAS,2024-08,6717.0,139.9375,1250,48,1
A&S FOOD AND GAS,2024-09,10482.66,136.13844155844157,1854,77,1
A&S FOOD AND GAS,2024-10,7043.82,140.8764,1127,50,1
A&S FOOD AND GAS,2024-11,6462.0599999999995,137.49063829787232,1133,47,1
A&S FOOD AND GAS,2024-12,9001.38,140.6465625,1621,64,1
A&S FOOD AND GAS,2025-01,5764.38,125.31260869565217,1081,46,1
A&S FOOD AND GAS,2025-02,6809.61,133.52176470588233,1351,51,1
A&S FOOD AND GAS,2025-03,8237.64,137.29399999999998,1518,60,1
A&S FOOD AND GAS,2025-04,7882.0199999999995,138.28105263157894,1354,57,1
A&S FOOD AND GAS,2025-05,7168.5,143.37,1325,50,1
A&S FOOD AND GAS,2025-06,8499.48,130.76123076923076,1616,65,1
A&S FOOD AND GAS,2025-07,4402.38,133.40545454545455,689,33,1
A&S FOOD AND GAS,2025-08,9176.52,136.96298507462689,1654,67,1
A&S FOOD AND GAS,2025-09,8275.56,123.51582089552238,1501,67,1
A&Z LIQUORS,2022-01,17545.16,192.80395604395605,822,91,1
A&Z LIQUORS,2022-02,9719.23,262.6818918918919,344,37,1
A&Z LIQUORS,2022-03,5874.030000000001,244.75125000000003,249,24,1
A&Z LIQUORS,2022-04,12642.19,252.84380000000002,534,50,1
A&Z LIQUORS,2022-05,16319.3,211.93896103896103,723,77,1
A&Z LIQUORS,2022-06,10621.8,221.2875,398,48,1
A&Z LIQUORS,2022-07,8267.69,201.6509756097561,303,41,1
A&Z LIQUORS,2022-08,12199.23,199.9873770491803,562,61,1
A&Z LIQUORS,2022-09,19283.42,301.3034375,674,64,1
A&Z LIQUORS,2022-10,15288.9,325.29574468085104,609,47,1
A&Z LIQUORS,2022-11,10726.88,255.40190476190475,284,42,1
A&Z LIQUORS,2022-12,9014.33,231.13666666666666,405,39,1
A&Z LIQUORS,2023-01,10785.34,224.69458333333333,471,48,1
A&Z LIQUORS,2023-02,3928.14,206.74421052631578,156,19,1
A&Z LIQUORS,2023-03,8474.45,223.01184210526318,410,38,1
A&Z LIQUORS,2023-04,11798.85,193.42377049180328,582,61,1
A&Z LIQUORS,2023-05,9820.43,223.1915909090909,440,44,1
A&Z LIQUORS,2023-06,14169.46,217.9916923076923,596,65,1
A&Z LIQUORS,2023-07,12049.09,169.7054929577465,689,71,1
A&Z LIQUORS,2023-08,9160.22,213.02837209302325,428,43,1
A&Z LIQUORS,2023-09,3515.73,167.41571428571427,163,21,1
A&Z LIQUORS,2023-10,11025.960000000001,216.19529411764708,475,51,1
A&Z LIQUORS,2023-11,8483.54,212.0885,328,40,1
A-T-V SHACK,2024-01,16344.09,149.94577981651375,698,109,1
ABANDONED LIQUORS,2025-07,2287.5,228.75,102,10,1
ABANDONED LIQUORS,2025-08,50.39,50.39,1,1,1
ABANDONED LIQUORS,2025-09,1694.76,130.36615384615385,65,13,1
ABARROTES GASCA LLC,2023-10,5953.25,205.2844827586207,214,29,1
ABARROTES GASCA LLC,2023-11,1809.8899999999999,226.23624999999998,67,8,1
ABARROTES GASCA LLC,2023-12,1682.76,280.46,54,6,1
ABARROTES GASCA LLC,2024-01,2998.96,249.91333333333333,104,12,1
ABARROTES GASCA LLC,2024-03,1985.57,283.65285714285716,55,7,1
ABARROTES GASCA LLC,2024-04,2136.35,237.3722222222222,73,9,1
ABARROTES GASCA LLC,2024-10,2883.24,320.35999999999996,78,9,1
ABARROTES GASCA LLC,2024-11,6107.61,197.01967741935482,258,31,1
ABARROTES GASCA LLC,2024-12,1258.74,251.748,36,5,1
ABARROTES GASCA LLC,2025-02,2468.94,205.745,87,12,1
ABARROTES GASCA LLC,2025-04,3497.1,269.0076923076923,114,13,1
ABARROTES GASCA LLC,2025-06,2230.8599999999997,247.8733333333333,63,9,1
ABARROTES GASCA LLC,2025-09,3321.66,195.39176470588234,147,17,1
ABC SMOKE,2024-09,24282.74,79.09687296416939,1669,307,1
ABC SMOKE,2024-10,18784.36,80.27504273504273,1010,234,1
ABC SMOKE,2024-11,5928.64,144.60097560975612,572,41,1
ABC SMOKE,2024-12,5268.33,181.66655172413792,283,29,1
ABC SMOKE,2025-01,12074.85,194.75564516129032,608,62,1
ABC SMOKE,2025-02,5256.01,119.45477272727273,413,44,1
ABC SMOKE,2025-03,7960.38,162.45673469387756,411,49,1
ABC SMOKE,2025-04,4588.41,139.04272727272726,254,33,1
ABC SMOKE,2025-05,9072.36,153.76881355932204,455,59,1
ABC SMOKE,2025-06,8078.44,179.5208888888889,396,45,1
ABC SMOKE,2025-07,7860.57,170.8819565217391,396,46,1
ABC SMOKE,2025-08,7908.01,168.25553191489362,411,47,1
ABC SMOKE,2025-09,7858.94,157.1788,306,50,1
ADVENTURELAND,2022-04,3813.3599999999997,224.31529411764703,150,17,1
ADVENTURELAND,2022-05,7989.0599999999995,275.4848275862069,468,29,1
ADVENTURELAND,2022-06,30489.920000000002,499.8347540983607,1537,61,1
ADVENTURELAND,2022-07,22878.39,439.96903846153845,1062,52,1
ADVENTURELAND,2022-08,13834.56,406.89882352941174,642,34,1
ADVENTURELAND,2022-09,2793.06,349.1325,138,8,1
ADVENTURELAND,2022-10,7135.92,356.796,390,20,1
ADVENTURELAND,2023-01,1599.48,228.49714285714285,72,7,1
ADVENTURELAND,2023-02,2069.58,344.93,54,6,1
ADVENTURELAND,2023-03,5268.3,263.415,210,20,1
ADVENTURELAND,2023-05,11167.98,360.2574193548387,540,31,1
ADVENTURELAND,2023-06,39928.86,633.7914285714286,1968,63,1
ADVENTURELAND,2023-07,45969.659999999996,656.7094285714285,2316,70,1
ADVENTURELAND,2023-08,12498.65,462.9129629629629,547,27,1
ADVENTURELAND,2023-09,1435.92,478.64000000000004,144,3,1
ADVENTURELAND,2023-10,1169.88,194.98000000000002,108,6,1
ADVENTURELAND,2024-03,1021.26,204.252,36,5,1
ADVENTURELAND,2024-05,5996.28,333.12666666666667,372,18,1
ADVENTURELAND,2024-06,41332.020000000004,497.9761445783133,2818,83,1
ADVENTURELAND,2024-07,13071.47,303.9876744186046,895,43,1
ADVENTURELAND,2024-08,7464.54,266.5907142857143,402,28,1
ADVENTURELAND,2024-12,135.9,135.9,1,1,1
ADVENTURELAND,2025-05,4279.74,225.24947368421053,234,19,1
ADVENTURELAND,2025-06,18745.56,340.82836363636363,966,55,1
ADVENTURELAND,2025-07,21735.72,282.2820779220779,1186,77,1
ADVENTURELAND,2025-08,7527.18,259.55793103448275,403,29,1
ADVENTURELAND,2025-09,1593.06,318.61199999999997,156,5,1
ADVENTURELAND INN,2022-01,5589.49,254.06772727272727,127,22,1
AFRICAN FAMILY MARKET LLC,2025-03,2330.16,258.90666666666664,120,9,1
AINSWORTH FOUR CORNERS,2022-07,5690.37,70.25148148148148,562,81,1
AINSWORTH FOUR CORNERS,2022-08,9223.4,148.76451612903224,615,62,1
AINSWORTH FOUR CORNERS,2022-09,1387.56,173.445,112,8,1
AINSWORTH FOUR CORNERS,2022-10,4895.25,135.97916666666666,523,36,1
AINSWORTH FOUR CORNERS,2022-11,3830.56,123.56645161290322,286,31,1
AINSWORTH FOUR CORNERS,2022-12,3032.87,137.85772727272726,263,22,1
AINSWORTH FOUR CORNERS,2023-01,3860.98,148.49923076923076,305,26,1
AINSWORTH FOUR CORNERS,2023-02,3516.62,121.26275862068965,405,29,1
AINSWORTH FOUR CORNERS,2023-03,3943.9,140.85357142857143,344,28,1
AINSWORTH FOUR CORNERS,2023-04,3355.3,124.27037037037037,318,27,1
AINSWORTH FOUR CORNERS,2023-05,6713.09,139.85604166666667,604,48,1
AINSWORTH FOUR CORNERS,2023-06,1249.83,178.54714285714286,69,7,1
AINSWORTH FOUR CORNERS,2023-07,5396.89,154.19685714285714,445,35,1
AINSWORTH FOUR CORNERS,2023-08,3884.54,133.9496551724138,375,29,1
AINSWORTH FOUR CORNERS,2023-09,4872.25,121.80625,509,40,1
AINSWORTH FOUR CORNERS,2023-10,2268.46,126.02555555555556,156,18,1
AINSWORTH FOUR CORNERS,2023-11,6992.22,124.86107142857144,584,56,1
AINSWORTH FOUR CORNERS,2023-12,3438.38,132.2453846153846,300,26,1
AINSWORTH FOUR CORNERS,2024-01,5595.98,155.44388888888886,474,36,1
AINSWORTH FOUR CORNERS,2024-02,4067.62,123.26121212121211,455,33,1
AINSWORTH FOUR CORNERS,2024-03,7610.16,190.254,512,40,1
AINSWORTH FOUR CORNERS,2024-04,3499.68,139.9872,289,25,1
AINSWORTH FOUR CORNERS,2024-05,4511.21,155.55896551724138,356,29,1
AINSWORTH FOUR CORNERS,2024-06,3008.54,120.3416,281,25,1
AINSWORTH FOUR CORNERS,2024-07,3358.9500000000003,124.40555555555557,332,27,1
AINSWORTH FOUR CORNERS,2024-08,2507.19,125.3595,195,20,1
AINSWORTH FOUR CORNERS,2024-09,3112.93,119.72807692307691,307,26,1
AINSWORTH FOUR CORNERS,2024-10,4648.21,98.89808510638298,415,47,1
AINSWORTH FOUR CORNERS,2024-11,5600.47,140.01175,373,40,1
AINSWORTH FOUR CORNERS,2024-12,5873.7,133.49318181818182,384,44,1
AINSWORTH FOUR CORNERS,2025-01,7684.32,125.97245901639344,633,61,1
AINSWORTH FOUR CORNERS,2025-02,3965.5,113.3,260,35,1
AINSWORTH FOUR CORNERS,2025-03,4476.5,135.65151515151516,347,33,1
AINSWORTH FOUR CORNERS,2025-04,7630.1,91.92891566265061,513,83,1
AINSWORTH FOUR CORNERS,2025-05,5472.45,111.68265306122449,412,49,1
AINSWORTH FOUR CORNERS,2025-06,6869.68,112.61770491803279,539,61,1
AINSWORTH FOUR CORNERS,2025-07,7371.94,98.29253333333332,442,75,1
AINSWORTH FOUR CORNERS,2025-08,4497.08,93.68916666666667,361,48,1
AINSWORTH FOUR CORNERS,2025-09,11788.65,120.29234693877551,553,98,1
AJ'S LIQUOR II,2022-01,21485.69,102.31280952380952,1744,210,1
AJ'S LIQUOR II,2022-02,28117.42,102.61832116788321,2156,274,1
AJ'S LIQUOR II,2022-03,33993.13,123.61138181818181,2895,275,1
AJ'S LIQUOR II,2022-04,35859.34,128.52810035842293,2956,279,1
AJ'S LIQUOR II,2022-05,20631.79,80.5929296875,1534,256,1
AJ'S LIQUOR II,2022-06,18270.96,79.78585152838427,1365,229,1
AJ'S LIQUOR II,2022-07,15888.44,88.76223463687151,1127,179,1
AJ'S LIQUOR II,2022-08,45478.74,146.7056129032258,2946,310,1
AJ'S LIQUOR II,2022-09,45348.090000000004,116.27715384615385,3262,390,1
AJ'S LIQUOR II,2022-10,35588.79,127.5583870967742,2600,279,1
AJ'S LIQUOR II,2022-11,23901.59,95.60636,1703,250,1
AJ'S LIQUOR II,2022-12,26945.42,106.50363636363636,1929,253,1
AJ'S LIQUOR II,2023-01,24316.63,111.54417431192661,1765,218,1
AJ'S LIQUOR II,2023-02,32194.84,111.78763888888889,2317,288,1
AJ'S LIQUOR II,2023-03,37072.38,139.36984962406015,3304,266,1
AJ'S LIQUOR II,2023-04,32281.81,111.70176470588235,2403,289,1
AJ'S LIQUOR II,2023-05,27738.52,109.63841897233202,1768,253,1
AJ'S LIQUOR II,2023-06,10769.09,84.133515625,737,128,1
AJ'S LIQUOR II,2023-07,13319.01,86.48707792207793,942,154,1
AJ'S LIQUOR II,2023-08,52346.32,135.26180878552972,3356,387,1
AJ'S LIQUOR II,2023-09,39159.36,121.6129192546584,2501,322,1
AJ'S LIQUOR II,2023-10,33264.92,116.31090909090908,2425,286,1
AJ'S LIQUOR II,2023-11,38434.06,118.62364197530863,2635,324,1
AJ'S LIQUOR II,2023-12,16050.1,97.86646341463415,1105,164,1
AJ'S LIQUOR II,2024-01,13884.09,91.34269736842106,1093,152,1
AJ'S LIQUOR II,2024-02,34098.94,114.8112457912458,2395,297,1
AJ'S LIQUOR II,2024-03,26970.94,126.62413145539905,1907,213,1
AJ'S LIQUOR II,2024-04,20863.27,118.54130681818182,1383,176,1
AJ'S LIQUOR II,2024-05,25568.22,119.47766355140187,1745,214,1
AJ'S LIQUOR II,2024-06,8182.88,65.99096774193548,478,124,1
AJ'S LIQUOR II,2024-07,10679.35,79.69664179104478,638,134,1
AJ'S LIQUOR II,2024-08,48426.61,149.9275851393189,3189,323,1
AJ'S LIQUOR II,2024-09,23403.81,139.30839285714288,1553,168,1
AJ'S LIQUOR II,2024-10,53809.6,160.14761904761903,3639,336,1
AJ'S LIQUOR II,2024-11,16404.1,103.82341772151898,1171,158,1
AJ'S LIQUOR II,2024-12,18435.93,76.18152892561983,967,242,1
AJ'S LIQUOR II,2025-01,29497.03,106.87329710144927,1978,276,1
AJ'S LIQUOR II,2025-02,27734.19,121.11,2111,229,1
AJ'S LIQUOR II,2025-03,35253.49,199.17225988700565,2476,177,1
AJ'S LIQUOR II,2025-04,30497.09,83.0983378746594,2001,367,1
AJ'S LIQUOR II,2025-05,36580.13,122.75211409395972,2443,298,1
AJ'S LIQUOR II,2025-06,10376.46,59.97953757225433,644,173,1
AJ'S LIQUOR II,2025-07,15150.09,67.33373333333333,868,225,1
AJ'S LIQUOR II,2025-08,32850.0,130.87649402390437,2345,251,1
AJ'S LIQUOR II,2025-09,56461.53,150.9666577540107,3767,374,1
AJ'S LIQUOR III,2022-01,22919.99,297.6622077922078,2719,77,1
AJ'S LIQUOR III,2022-02,20528.6,418.95102040816323,2744,49,1
AJ'S LIQUOR III,2022-03,29290.16,295.860202020202,2975,99,1
AJ'S LIQUOR III,2022-04,51069.03,347.40836734693875,6243,147,1
AJ'S LIQUOR III,2022-05,17832.3,414.7046511627907,2557,43,1
AJ'S LIQUOR III,2022-06,14855.130000000001,380.90076923076924,1456,39,1
AJ'S LIQUOR III,2022-07,8305.8,395.5142857142857,1014,21,1
AJ'S LIQUOR III,2022-08,30250.6,339.8943820224719,3420,89,1
AJ'S LIQUOR III,2022-09,52081.78,331.73108280254775,5537,157,1
AJ'S LIQUOR III,2022-10,40852.13,287.69105633802815,3788,142,1
AJ'S LIQUOR III,2022-11,29477.4,303.89072164948453,2835,97,1
AJ'S LIQUOR III,2022-12,5980.2,460.0153846153846,786,13,1
AJ'S LIQUOR III,2023-01,17061.93,321.9232075471698,2213,53,1
